"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0042300103","329","1627759","Jaylen Brown","1610612738","Boston Celtics","3","10","27","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","15","14","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","336","204001","Kristaps Porzingis","1610612738","Boston Celtics","3","9","44","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","16","-18","159","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","338","1628997","Caleb Martin","1610612748","Miami Heat","3","9","37","Missed Shot","Running Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","229","71","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","340","1628389","Bam Adebayo","1610612748","Miami Heat","3","9","28","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-22","6","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","342","201950","Jrue Holiday","1610612738","Boston Celtics","3","9","14","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","118","241","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","344","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","3","8","55","Missed Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-22","7","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","347","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","3","8","52","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","14","-141","-3","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","350","1628369","Jayson Tatum","1610612738","Boston Celtics","3","8","29","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-9","75","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","352","1631107","Nikola Jovic","1610612748","Miami Heat","3","8","20","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","228","2","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","360","1627759","Jaylen Brown","1610612738","Boston Celtics","3","7","51","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-138","225","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","362","1629639","Tyler Herro","1610612748","Miami Heat","3","7","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-116","241","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","364","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","3","7","25","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","86","241","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","366","1627759","Jaylen Brown","1610612738","Boston Celtics","3","7","15","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","20","50","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","368","1629639","Tyler Herro","1610612748","Miami Heat","3","6","58","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","217","149","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","370","1628369","Jayson Tatum","1610612738","Boston Celtics","3","6","31","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","141","235","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","372","1628389","Bam Adebayo","1610612748","Miami Heat","3","6","25","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-21","11","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","379","204001","Kristaps Porzingis","1610612738","Boston Celtics","3","6","6","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-192","180","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","381","1628389","Bam Adebayo","1610612748","Miami Heat","3","5","43","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","1","84","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","384","1627759","Jaylen Brown","1610612738","Boston Celtics","3","5","35","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","8","46","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","386","1628389","Bam Adebayo","1610612748","Miami Heat","3","5","12","Missed Shot","Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","18","23","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","388","204001","Kristaps Porzingis","1610612738","Boston Celtics","3","4","55","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","-12","115","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","394","1629639","Tyler Herro","1610612748","Miami Heat","3","4","47","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","6","78","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","395","1628401","Derrick White","1610612738","Boston Celtics","3","4","25","Made Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","33","23","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","396","1628389","Bam Adebayo","1610612748","Miami Heat","3","4","3","Made Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","9","-98","2","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","398","1628401","Derrick White","1610612738","Boston Celtics","3","3","46","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","21","129","171","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","399","1629639","Tyler Herro","1610612748","Miami Heat","3","3","35","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-38","40","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","411","201143","Al Horford","1610612738","Boston Celtics","3","3","16","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-4","19","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","413","1629639","Tyler Herro","1610612748","Miami Heat","3","2","54","Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","35","51","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","415","1628401","Derrick White","1610612738","Boston Celtics","3","2","47","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-136","221","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","423","201143","Al Horford","1610612738","Boston Celtics","3","2","14","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","245","35","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","425","1631107","Nikola Jovic","1610612748","Miami Heat","3","1","45","Made Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","38","30","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","426","201950","Jrue Holiday","1610612738","Boston Celtics","3","1","33","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-197","159","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","428","1629312","Haywood Highsmith","1610612748","Miami Heat","3","1","8","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-13","4","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","430","201143","Al Horford","1610612738","Boston Celtics","3","0","49","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","132","227","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","432","1631107","Nikola Jovic","1610612748","Miami Heat","3","0","39","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","14","145","2","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","434","201950","Jrue Holiday","1610612738","Boston Celtics","3","0","31","Missed Shot","Step Back Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-228","64","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","445","1628389","Bam Adebayo","1610612748","Miami Heat","3","0","1","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","174","207","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","453","201988","Patty Mills","1610612748","Miami Heat","4","11","41","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","217","134","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","455","201950","Jrue Holiday","1610612738","Boston Celtics","4","11","27","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","11","-115","-8","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","457","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","4","11","16","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","14","66","130","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","461","1631107","Nikola Jovic","1610612748","Miami Heat","4","11","1","Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.","13","-67","112","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","464","1628369","Jayson Tatum","1610612738","Boston Celtics","4","10","44","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-232","109","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","470","201988","Patty Mills","1610612748","Miami Heat","4","10","22","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-237","-9","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","474","201950","Jrue Holiday","1610612738","Boston Celtics","4","9","52","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","28","38","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","476","201143","Al Horford","1610612738","Boston Celtics","4","9","50","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","14","19","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","477","1628389","Bam Adebayo","1610612748","Miami Heat","4","9","22","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","10","-105","29","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","479","1630573","Sam Hauser","1610612738","Boston Celtics","4","9","0","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","24","-238","51","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","489","1628369","Jayson Tatum","1610612738","Boston Celtics","4","8","27","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-161","-6","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","490","201988","Patty Mills","1610612748","Miami Heat","4","8","17","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-114","242","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","497","1627759","Jaylen Brown","1610612738","Boston Celtics","4","7","56","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-38","40","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","499","1628389","Bam Adebayo","1610612748","Miami Heat","4","7","39","Missed Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-41","44","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","501","1628369","Jayson Tatum","1610612738","Boston Celtics","4","7","15","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","20","-180","103","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","502","1628389","Bam Adebayo","1610612748","Miami Heat","4","6","59","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-13","13","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","512","1628369","Jayson Tatum","1610612738","Boston Celtics","4","6","34","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","19","197","17","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","514","1628389","Bam Adebayo","1610612748","Miami Heat","4","6","20","Made Shot","Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-9","41","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","516","1628401","Derrick White","1610612738","Boston Celtics","4","5","50","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-165","211","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","518","1628997","Caleb Martin","1610612748","Miami Heat","4","5","38","Made Shot","Running Pull-Up Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","18","184","5","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","526","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","4","4","59","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","14","130","65","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","532","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","4","4","22","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","8","41","71","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","533","1627759","Jaylen Brown","1610612738","Boston Celtics","4","3","57","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","13","-135","25","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","534","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","4","3","43","Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","0","70","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","540","1628369","Jayson Tatum","1610612738","Boston Celtics","4","3","21","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","98","248","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","544","201988","Patty Mills","1610612748","Miami Heat","4","2","52","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","136","222","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","561","201988","Patty Mills","1610612748","Miami Heat","4","2","18","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-5","71","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","563","1628418","Thomas Bryant","1610612748","Miami Heat","4","2","13","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.","8","-50","69","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","564","1628401","Derrick White","1610612738","Boston Celtics","4","1","45","Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","17","-7","174","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","566","1631107","Nikola Jovic","1610612748","Miami Heat","4","1","33","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-218","139","1","1","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","576","1631115","Orlando Robinson","1610612748","Miami Heat","4","1","6","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-238","-4","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","578","1630573","Sam Hauser","1610612738","Boston Celtics","4","0","48","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","120","249","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300103","580","201988","Patty Mills","1610612748","Miami Heat","4","0","28","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-200","179","1","0","20240427","MIA","BOS"
"Shot Chart Detail","0042300104","11","1631107","Nikola Jovic","1610612748","Miami Heat","1","11","27","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","135","226","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","15","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","1","11","5","Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-15","16","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","17","1628997","Caleb Martin","1610612748","Miami Heat","1","10","58","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","189","188","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","19","201950","Jrue Holiday","1610612738","Boston Celtics","1","10","50","Missed Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","94","247","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","21","1629639","Tyler Herro","1610612748","Miami Heat","1","10","40","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","189","195","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","23","1627759","Jaylen Brown","1610612738","Boston Celtics","1","10","31","Made Shot","Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-28","62","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","25","1628389","Bam Adebayo","1610612748","Miami Heat","1","10","15","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","31","111","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","27","1628401","Derrick White","1610612738","Boston Celtics","1","10","2","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","203","148","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","31","1627759","Jaylen Brown","1610612738","Boston Celtics","1","9","47","Missed Shot","Running Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","36","21","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","33","1629639","Tyler Herro","1610612748","Miami Heat","1","9","41","Made Shot","Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","151","221","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","34","201950","Jrue Holiday","1610612738","Boston Celtics","1","9","17","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","23","26","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","35","1629639","Tyler Herro","1610612748","Miami Heat","1","9","4","Made Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-50","21","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","40","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","1","8","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","26","10","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","42","201950","Jrue Holiday","1610612738","Boston Celtics","1","8","31","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","229","-1","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","44","1628401","Derrick White","1610612738","Boston Celtics","1","8","24","Made Shot","Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-22","74","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","45","1628997","Caleb Martin","1610612748","Miami Heat","1","8","10","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","240","17","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","47","204001","Kristaps Porzingis","1610612738","Boston Celtics","1","8","2","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","27","51","274","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","52","1629639","Tyler Herro","1610612748","Miami Heat","1","7","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-6","35","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","58","1631107","Nikola Jovic","1610612748","Miami Heat","1","7","18","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","227","129","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","62","1631107","Nikola Jovic","1610612748","Miami Heat","1","7","9","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","-18","257","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","64","204001","Kristaps Porzingis","1610612738","Boston Celtics","1","6","55","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-22","64","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","66","1628389","Bam Adebayo","1610612748","Miami Heat","1","6","42","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","1","52","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","68","1628401","Derrick White","1610612738","Boston Celtics","1","6","28","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-234","8","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","80","1628401","Derrick White","1610612738","Boston Celtics","1","5","56","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","27","-142","237","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","82","201567","Kevin Love","1610612748","Miami Heat","1","5","37","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","-59","248","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","84","1628401","Derrick White","1610612738","Boston Celtics","1","5","29","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","44","23","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","85","1629639","Tyler Herro","1610612748","Miami Heat","1","5","13","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","0","83","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","86","1628401","Derrick White","1610612738","Boston Celtics","1","4","59","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","28","-147","247","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","104","1628389","Bam Adebayo","1610612748","Miami Heat","1","4","9","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","44","58","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","106","1627759","Jaylen Brown","1610612738","Boston Celtics","1","4","2","Missed Shot","Running Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","54","28","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","109","1627759","Jaylen Brown","1610612738","Boston Celtics","1","4","0","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","21","34","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","110","1629639","Tyler Herro","1610612748","Miami Heat","1","3","47","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","18","123","135","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","112","1628401","Derrick White","1610612738","Boston Celtics","1","3","39","Made Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","26","-47","263","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","114","1628997","Caleb Martin","1610612748","Miami Heat","1","3","25","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-25","13","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","115","1630573","Sam Hauser","1610612738","Boston Celtics","1","3","10","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-135","228","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","117","1627759","Jaylen Brown","1610612738","Boston Celtics","1","3","1","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-6","46","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","119","1628389","Bam Adebayo","1610612748","Miami Heat","1","2","51","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","-4","100","1","1","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","120","1628401","Derrick White","1610612738","Boston Celtics","1","2","33","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","21","105","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","122","1629312","Haywood Highsmith","1610612748","Miami Heat","1","2","21","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","211","142","1","0","20240429","MIA","BOS"
"Shot Chart Detail","0042300104","138","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","1","1","37","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-9","14","1","1","20240429","MIA","BOS"
